PBSlen,10.285321940799511
RTlen,23.38938053097345
RT-PBSlen,33.67470247177296
Edit_pos,12.627097955447056
Edit_len,1.2624351541043637
RHA_len,10.818431492218492
type_sub,0.541348794629234
type_ins,0.23619163869392737
type_del,0.22245956667683858
Tm1,2.3597186213429957
Tm2,47.33043667441422
Tm2new,47.14784721199712
Tm3,-358.66254015004546
Tm4,47.85101722901161
TmD,-405.99297686052495
nGCcnt1,4.850778150747635
nGCcnt2,11.746719560573695
nGCcnt3,16.59749771132133
fGCcont1,47.25325508085752
fGCcont2,51.19820941434545
fGCcont3,49.83865612268555
MFE3,-4.996582239853529
MFE4,-1.4373817516020717
DeepSpCas9_score,42.741241416160804
