PBSlen,4.133244119966265
RTlen,10.593486814761661
RT-PBSlen,10.874958532683207
Edit_pos,8.203388205673207
Edit_len,0.5624345756200937
RHA_len,7.590418875871971
type_sub,0.4983633893712542
type_ins,0.4248060936847043
type_del,0.4159616658002442
Tm1,65.11872190002427
Tm2,29.193679346541344
Tm2new,30.78593627229839
Tm3,79.87767771107741
Tm4,28.036245571673923
TmD,85.26116287365315
nGCcnt1,2.4075095245967946
nGCcnt2,5.6180248364768754
nGCcnt3,5.889657422525589
fGCcont1,17.526313714504706
fGCcont2,13.540288999216742
fGCcont3,10.796988657945665
MFE3,4.029799019137556
MFE4,1.683467583903157
DeepSpCas9_score,19.457011569361075
