PBSlen,10.294909303686365
RTlen,23.381217086015212
RT-PBSlen,33.67612638970158
Edit_pos,12.61644236395553
Edit_len,1.2636044470450556
RHA_len,10.822703335283792
type_sub,0.5433001755412522
type_ins,0.23405500292568754
type_del,0.22264482153306026
Tm1,2.581151594429194
Tm2,47.419863594913544
Tm2new,47.22509642720555
Tm3,-358.32357264815647
Tm4,47.986066652964624
TmD,-405.7434362790636
nGCcnt1,4.904330017554125
nGCcnt2,11.809537741369223
nGCcnt3,16.713867758923346
fGCcont1,47.67265062348159
fGCcont2,51.488406100839796
fGCcont3,50.19047184488603
MFE3,-5.063224107665308
MFE4,-1.4809245172615548
DeepSpCas9_score,43.09284663502457
